order_id,site_id,part_id,request_date,fulfill_date,stockout_flag,qty
7163,S006,P016,2025-04-09,2025-04-09,True,1
7164,S006,P016,2025-04-10,2025-04-10,True,1
7165,S006,P016,2025-04-15,2025-04-15,True,2
7166,S006,P016,2025-04-16,2025-04-16,True,1
7167,S006,P016,2025-04-19,2025-04-19,True,1
7168,S006,P016,2025-04-27,2025-04-27,True,1
7169,S006,P016,2025-05-08,2025-05-08,True,1
7170,S006,P016,2025-05-10,2025-05-10,True,1
7171,S006,P016,2025-05-12,2025-05-12,True,1
7172,S006,P016,2025-05-24,2025-05-24,True,1
7173,S006,P016,2025-05-25,2025-05-25,True,1
7174,S006,P016,2025-05-29,2025-05-29,True,1
7175,S006,P016,2025-05-30,2025-05-30,True,1
7176,S006,P016,2025-06-01,2025-06-01,True,1
7177,S006,P016,2025-06-06,2025-06-06,True,1
7178,S006,P016,2025-06-27,2025-06-27,True,1
7179,S006,P016,2025-06-29,2025-06-29,True,1
7180,S006,P016,2025-07-05,2025-07-05,True,1
7181,S006,P016,2025-07-19,2025-07-19,True,1
7182,S006,P016,2025-07-20,2025-07-20,True,1
7183,S006,P016,2025-07-23,2025-07-23,True,1
7184,S006,P016,2025-07-26,2025-07-26,True,1
7185,S006,P016,2025-08-02,2025-08-02,True,1
7186,S006,P016,2025-08-03,2025-08-03,True,1
7187,S006,P016,2025-08-09,2025-08-09,True,1
7188,S006,P016,2025-08-13,2025-08-13,True,2
7189,S006,P016,2025-08-22,2025-08-22,True,1
7190,S006,P016,2025-08-24,2025-08-24,True,1
7191,S006,P016,2025-08-27,2025-08-27,True,2
7192,S006,P017,2025-03-20,2025-03-20,False,1
7193,S006,P017,2025-03-21,2025-03-21,False,1
7194,S006,P017,2025-03-22,2025-03-22,False,2
7195,S006,P017,2025-04-04,2025-04-04,False,1
7196,S006,P017,2025-04-06,2025-04-06,False,1
7197,S006,P017,2025-04-23,2025-04-23,True,1
7198,S006,P017,2025-04-24,2025-04-24,True,1
7199,S006,P017,2025-05-06,2025-05-06,True,1
7200,S006,P017,2025-05-07,2025-05-07,True,1
7201,S006,P017,2025-05-11,2025-05-11,True,1
7202,S006,P017,2025-05-21,2025-05-21,True,1
7203,S006,P017,2025-06-05,2025-06-05,True,1
7204,S006,P017,2025-06-09,2025-06-09,True,1
7205,S006,P017,2025-07-01,2025-07-01,True,1
7206,S006,P017,2025-07-06,2025-07-06,True,1
7207,S006,P017,2025-07-17,2025-07-17,True,2
7208,S006,P017,2025-07-21,2025-07-21,True,1
7209,S006,P017,2025-07-24,2025-07-24,True,1
7210,S006,P017,2025-07-29,2025-07-29,True,1
7211,S006,P017,2025-07-30,2025-07-30,True,1
7212,S006,P017,2025-08-12,2025-08-12,True,1
7213,S006,P017,2025-08-16,2025-08-16,True,1
7214,S006,P017,2025-08-20,2025-08-20,True,1
7215,S006,P017,2025-08-31,2025-08-31,True,1
7216,S006,P018,2025-03-13,2025-03-13,False,1
7217,S006,P018,2025-03-15,2025-03-15,False,1
7218,S006,P018,2025-03-17,2025-03-17,False,1
7219,S006,P018,2025-04-11,2025-04-11,False,1
7220,S006,P018,2025-04-15,2025-04-15,True,1
7221,S006,P018,2025-04-16,2025-04-16,True,1
7222,S006,P018,2025-04-19,2025-04-19,True,1
7223,S006,P018,2025-04-23,2025-04-23,True,1
7224,S006,P018,2025-05-03,2025-05-03,True,1
7225,S006,P018,2025-05-06,2025-05-06,True,1
7226,S006,P018,2025-05-08,2025-05-08,True,1
7227,S006,P018,2025-05-27,2025-05-27,True,1
7228,S006,P018,2025-06-09,2025-06-09,True,1
7229,S006,P018,2025-06-14,2025-06-14,True,1
7230,S006,P018,2025-06-20,2025-06-20,True,1
7231,S006,P018,2025-06-27,2025-06-27,True,1
7232,S006,P018,2025-06-28,2025-06-28,True,1
7233,S006,P018,2025-07-09,2025-07-09,True,1
7234,S006,P018,2025-07-14,2025-07-14,True,1
7235,S006,P018,2025-07-15,2025-07-15,True,1
7236,S006,P018,2025-07-18,2025-07-18,True,1
7237,S006,P018,2025-07-20,2025-07-20,True,1
7238,S006,P018,2025-07-24,2025-07-24,True,1
7239,S006,P018,2025-07-26,2025-07-26,True,1
7240,S006,P018,2025-08-03,2025-08-03,True,1
7241,S006,P018,2025-08-18,2025-08-18,True,1
7242,S006,P018,2025-08-30,2025-08-30,True,1
7243,S006,P019,2025-03-14,2025-03-14,False,1
7244,S006,P019,2025-03-15,2025-03-15,False,1
7245,S006,P019,2025-04-04,2025-04-04,False,1
7246,S006,P019,2025-04-05,2025-04-05,True,1
7247,S006,P019,2025-04-19,2025-04-19,True,1
7248,S006,P019,2025-04-22,2025-04-22,True,1
7249,S006,P019,2025-04-23,2025-04-23,True,1
7250,S006,P019,2025-05-01,2025-05-01,True,1
7251,S006,P019,2025-05-08,2025-05-08,True,1
7252,S006,P019,2025-05-10,2025-05-10,True,1
7253,S006,P019,2025-05-23,2025-05-23,True,1
7254,S006,P019,2025-06-03,2025-06-03,True,1
7255,S006,P019,2025-06-13,2025-06-13,True,1
7256,S006,P019,2025-06-28,2025-06-28,True,1
7257,S006,P019,2025-07-06,2025-07-06,True,1
7258,S006,P019,2025-07-07,2025-07-07,True,1
7259,S006,P019,2025-07-24,2025-07-24,True,1
7260,S006,P019,2025-07-29,2025-07-29,True,1
7261,S006,P019,2025-08-02,2025-08-02,True,1
7262,S006,P019,2025-08-03,2025-08-03,True,1
7263,S006,P019,2025-08-09,2025-08-09,True,1
7264,S006,P019,2025-08-11,2025-08-11,True,1
7265,S006,P020,2025-03-09,2025-03-09,False,1
7266,S006,P020,2025-03-19,2025-03-19,False,1
7267,S006,P020,2025-03-24,2025-03-24,True,1
7268,S006,P020,2025-03-28,2025-03-28,True,1
7269,S006,P020,2025-03-29,2025-03-29,True,2
7270,S006,P020,2025-04-07,2025-04-07,True,1
7271,S006,P020,2025-04-19,2025-04-19,True,1
7272,S006,P020,2025-05-01,2025-05-01,True,1
7273,S006,P020,2025-05-15,2025-05-15,True,1
7274,S006,P020,2025-05-27,2025-05-27,True,1
7275,S006,P020,2025-06-07,2025-06-07,True,1
7276,S006,P020,2025-06-18,2025-06-18,True,1
7277,S006,P020,2025-07-26,2025-07-26,True,1
7278,S006,P020,2025-07-29,2025-07-29,True,1
7279,S006,P020,2025-08-16,2025-08-16,True,2
7280,S006,P021,2025-03-10,2025-03-10,False,1
7281,S006,P021,2025-03-11,2025-03-11,False,1
7282,S006,P021,2025-03-23,2025-03-23,False,1
7283,S006,P021,2025-04-07,2025-04-07,False,1
7284,S006,P021,2025-04-28,2025-04-28,False,1
7285,S006,P021,2025-04-30,2025-04-30,True,1
7286,S006,P021,2025-05-06,2025-05-06,True,1
7287,S006,P021,2025-05-09,2025-05-09,True,1
7288,S006,P021,2025-05-15,2025-05-15,True,1
7289,S006,P021,2025-05-17,2025-05-17,True,1
7290,S006,P021,2025-05-28,2025-05-28,True,1
7291,S006,P021,2025-05-29,2025-05-29,True,1
7292,S006,P021,2025-06-05,2025-06-05,True,1
7293,S006,P021,2025-06-09,2025-06-09,True,1
7294,S006,P021,2025-06-11,2025-06-11,True,1
7295,S006,P021,2025-06-22,2025-06-22,True,1
7296,S006,P021,2025-06-28,2025-06-28,True,2
7297,S006,P021,2025-06-29,2025-06-29,True,1
7298,S006,P021,2025-07-06,2025-07-06,True,2
7299,S006,P021,2025-07-11,2025-07-11,True,1
7300,S006,P021,2025-07-14,2025-07-14,True,1
7301,S006,P021,2025-07-28,2025-07-28,True,1
7302,S006,P021,2025-08-11,2025-08-11,True,1
7303,S006,P021,2025-08-22,2025-08-22,True,2
7304,S006,P021,2025-08-27,2025-08-27,True,1
7305,S006,P022,2025-03-07,2025-03-07,False,1
7306,S006,P022,2025-03-08,2025-03-08,False,2
7307,S006,P022,2025-03-09,2025-03-09,False,1
7308,S006,P022,2025-03-12,2025-03-12,False,1
7309,S006,P022,2025-03-14,2025-03-14,False,2
7310,S006,P022,2025-03-18,2025-03-18,False,2
7311,S006,P022,2025-03-23,2025-03-23,False,1
7312,S006,P022,2025-03-26,2025-03-26,False,3
7313,S006,P022,2025-03-29,2025-03-29,False,1
7314,S006,P022,2025-03-31,2025-03-31,False,1
7315,S006,P022,2025-04-11,2025-04-11,False,1
7316,S006,P022,2025-04-18,2025-04-18,False,1
7317,S006,P022,2025-04-21,2025-04-21,False,1
7318,S006,P022,2025-04-23,2025-04-23,False,1
7319,S006,P022,2025-04-29,2025-04-29,False,1
7320,S006,P022,2025-05-04,2025-05-04,False,1
7321,S006,P022,2025-05-08,2025-05-08,True,1
7322,S006,P022,2025-05-10,2025-05-10,True,1
7323,S006,P022,2025-05-14,2025-05-14,True,2
7324,S006,P022,2025-05-15,2025-05-15,True,2
7325,S006,P022,2025-05-19,2025-05-19,True,2
7326,S006,P022,2025-05-20,2025-05-20,True,1
7327,S006,P022,2025-05-23,2025-05-23,True,1
7328,S006,P022,2025-05-24,2025-05-24,True,1
7329,S006,P022,2025-05-25,2025-05-25,True,1
7330,S006,P022,2025-05-26,2025-05-26,True,1
7331,S006,P022,2025-05-27,2025-05-27,True,1
7332,S006,P022,2025-05-28,2025-05-28,True,1
7333,S006,P022,2025-05-30,2025-05-30,True,2
7334,S006,P022,2025-06-01,2025-06-01,True,1
7335,S006,P022,2025-06-02,2025-06-02,True,1
7336,S006,P022,2025-06-03,2025-06-03,True,2
7337,S006,P022,2025-06-06,2025-06-06,True,1
7338,S006,P022,2025-06-11,2025-06-11,True,2
7339,S006,P022,2025-06-13,2025-06-13,True,2
7340,S006,P022,2025-06-14,2025-06-14,True,1
7341,S006,P022,2025-06-15,2025-06-15,True,2
7342,S006,P022,2025-06-19,2025-06-19,True,1
7343,S006,P022,2025-06-23,2025-06-23,True,1
7344,S006,P022,2025-06-25,2025-06-25,True,1
7345,S006,P022,2025-06-26,2025-06-26,True,1
7346,S006,P022,2025-06-28,2025-06-28,True,1
7347,S006,P022,2025-07-05,2025-07-05,True,1
7348,S006,P022,2025-07-06,2025-07-06,True,1
7349,S006,P022,2025-07-07,2025-07-07,True,1
7350,S006,P022,2025-07-08,2025-07-08,True,1
7351,S006,P022,2025-07-10,2025-07-10,True,1
7352,S006,P022,2025-07-15,2025-07-15,True,1
7353,S006,P022,2025-07-21,2025-07-21,True,2
7354,S006,P022,2025-07-25,2025-07-25,True,3
7355,S006,P022,2025-07-28,2025-07-28,True,2
7356,S006,P022,2025-08-01,2025-08-01,True,1
7357,S006,P022,2025-08-06,2025-08-06,True,1
7358,S006,P022,2025-08-13,2025-08-13,True,1
7359,S006,P022,2025-08-16,2025-08-16,True,2
7360,S006,P022,2025-08-17,2025-08-17,True,1
7361,S006,P022,2025-08-20,2025-08-20,True,1
7362,S006,P022,2025-08-21,2025-08-21,True,2
7363,S006,P022,2025-08-22,2025-08-22,True,1
7364,S006,P022,2025-08-24,2025-08-24,True,2
7365,S006,P022,2025-08-29,2025-08-29,True,1
7366,S006,P022,2025-08-30,2025-08-30,True,1
7367,S006,P022,2025-08-31,2025-08-31,True,1
7368,S006,P023,2025-03-08,2025-03-08,False,1
7369,S006,P023,2025-04-02,2025-04-02,False,1
7370,S006,P023,2025-04-13,2025-04-13,False,1
7371,S006,P023,2025-04-21,2025-04-21,True,1
7372,S006,P023,2025-04-23,2025-04-23,True,1
7373,S006,P023,2025-05-16,2025-05-16,True,1
7374,S006,P023,2025-05-25,2025-05-25,True,1
7375,S006,P023,2025-06-21,2025-06-21,True,1
7376,S006,P023,2025-06-29,2025-06-29,True,1
7377,S006,P023,2025-07-15,2025-07-15,True,1
7378,S006,P023,2025-07-27,2025-07-27,True,1
7379,S006,P023,2025-07-28,2025-07-28,True,1
7380,S006,P023,2025-08-01,2025-08-01,True,1
7381,S006,P023,2025-08-13,2025-08-13,True,1
7382,S006,P023,2025-08-17,2025-08-17,True,1
7383,S006,P023,2025-08-19,2025-08-19,True,1
7384,S006,P023,2025-08-22,2025-08-22,True,1
7385,S006,P023,2025-08-23,2025-08-23,True,1
7386,S006,P023,2025-08-25,2025-08-25,True,1
7387,S006,P024,2025-03-13,2025-03-13,False,1
7388,S006,P024,2025-03-25,2025-03-25,False,1
7389,S006,P024,2025-04-14,2025-04-14,False,2
7390,S006,P024,2025-05-01,2025-05-01,True,2
7391,S006,P024,2025-05-18,2025-05-18,True,1
7392,S006,P024,2025-06-14,2025-06-14,True,1
7393,S006,P024,2025-06-26,2025-06-26,True,1
7394,S006,P024,2025-06-28,2025-06-28,True,1
7395,S006,P024,2025-07-08,2025-07-08,True,1
7396,S006,P024,2025-07-10,2025-07-10,True,1
7397,S006,P024,2025-07-14,2025-07-14,True,1
7398,S006,P024,2025-07-17,2025-07-17,True,1
7399,S006,P024,2025-07-19,2025-07-19,True,1
7400,S006,P024,2025-07-21,2025-07-21,True,1
7401,S006,P024,2025-07-24,2025-07-24,True,1
7402,S006,P024,2025-08-19,2025-08-19,True,1
7403,S006,P024,2025-08-26,2025-08-26,True,1
7404,S006,P025,2025-03-18,2025-03-18,True,1
7405,S006,P025,2025-04-04,2025-04-04,True,1
7406,S006,P025,2025-04-28,2025-04-28,True,1
7407,S006,P025,2025-05-16,2025-05-16,True,1
7408,S006,P025,2025-05-20,2025-05-20,True,1
7409,S006,P025,2025-05-21,2025-05-21,True,1
7410,S006,P025,2025-05-22,2025-05-22,True,1
7411,S006,P025,2025-05-29,2025-05-29,True,1
7412,S006,P025,2025-06-08,2025-06-08,True,1
7413,S006,P025,2025-06-10,2025-06-10,True,1
7414,S006,P025,2025-06-12,2025-06-12,True,1
7415,S006,P025,2025-07-15,2025-07-15,True,1
7416,S006,P025,2025-08-07,2025-08-07,True,1
7417,S006,P025,2025-08-31,2025-08-31,True,1
7418,S006,P026,2025-03-06,2025-03-06,False,1
7419,S006,P026,2025-03-08,2025-03-08,False,1
7420,S006,P026,2025-03-12,2025-03-12,False,1
7421,S006,P026,2025-03-23,2025-03-23,False,1
7422,S006,P026,2025-03-28,2025-03-28,True,1
7423,S006,P026,2025-03-30,2025-03-30,True,1
7424,S006,P026,2025-04-10,2025-04-10,True,2
7425,S006,P026,2025-04-17,2025-04-17,True,1
7426,S006,P026,2025-04-18,2025-04-18,True,1
7427,S006,P026,2025-04-23,2025-04-23,True,1
7428,S006,P026,2025-04-29,2025-04-29,True,1
7429,S006,P026,2025-05-22,2025-05-22,True,1
7430,S006,P026,2025-06-09,2025-06-09,True,1
7431,S006,P026,2025-07-03,2025-07-03,True,1
7432,S006,P026,2025-07-13,2025-07-13,True,1
7433,S006,P026,2025-07-14,2025-07-14,True,1
7434,S006,P026,2025-07-26,2025-07-26,True,1
7435,S006,P026,2025-08-18,2025-08-18,True,1
7436,S006,P026,2025-08-20,2025-08-20,True,1
7437,S006,P026,2025-08-24,2025-08-24,True,1
7438,S006,P027,2025-03-12,2025-03-12,False,1
7439,S006,P027,2025-03-13,2025-03-13,False,2
7440,S006,P027,2025-03-14,2025-03-14,False,1
7441,S006,P027,2025-03-17,2025-03-17,False,1
7442,S006,P027,2025-03-18,2025-03-18,False,1
7443,S006,P027,2025-03-19,2025-03-19,False,1
7444,S006,P027,2025-03-22,2025-03-22,False,2
7445,S006,P027,2025-03-23,2025-03-23,False,1
7446,S006,P027,2025-04-01,2025-04-01,False,1
7447,S006,P027,2025-04-05,2025-04-05,False,1
7448,S006,P027,2025-04-12,2025-04-12,False,1
7449,S006,P027,2025-04-14,2025-04-14,False,1
7450,S006,P027,2025-04-24,2025-04-24,False,1
7451,S006,P027,2025-04-27,2025-04-27,False,1
7452,S006,P027,2025-05-01,2025-05-01,False,1
7453,S006,P027,2025-05-02,2025-05-02,False,1
7454,S006,P027,2025-05-03,2025-05-03,False,1
7455,S006,P027,2025-05-08,2025-05-08,False,1
7456,S006,P027,2025-05-09,2025-05-09,True,1
7457,S006,P027,2025-05-11,2025-05-11,True,1
7458,S006,P027,2025-05-12,2025-05-12,True,1
7459,S006,P027,2025-05-19,2025-05-19,True,1
7460,S006,P027,2025-06-02,2025-06-02,True,1
7461,S006,P027,2025-06-04,2025-06-04,True,1
7462,S006,P027,2025-06-09,2025-06-09,True,1
7463,S006,P027,2025-06-16,2025-06-16,True,1
7464,S006,P027,2025-06-17,2025-06-17,True,1
7465,S006,P027,2025-06-19,2025-06-19,True,2
7466,S006,P027,2025-06-21,2025-06-21,True,1
7467,S006,P027,2025-06-22,2025-06-22,True,1
7468,S006,P027,2025-06-24,2025-06-24,True,1
7469,S006,P027,2025-07-06,2025-07-06,True,2
7470,S006,P027,2025-07-12,2025-07-12,True,1
7471,S006,P027,2025-07-19,2025-07-19,True,1
7472,S006,P027,2025-07-20,2025-07-20,True,1
7473,S006,P027,2025-07-21,2025-07-21,True,1
7474,S006,P027,2025-07-26,2025-07-26,True,1
7475,S006,P027,2025-07-27,2025-07-27,True,1
7476,S006,P027,2025-07-30,2025-07-30,True,1
7477,S006,P027,2025-08-03,2025-08-03,True,1
7478,S006,P027,2025-08-06,2025-08-06,True,2
7479,S006,P027,2025-08-14,2025-08-14,True,1
7480,S006,P027,2025-08-20,2025-08-20,True,1
7481,S006,P027,2025-08-30,2025-08-30,True,1
7482,S006,P028,2025-03-14,2025-03-14,False,1
7483,S006,P028,2025-03-28,2025-03-28,False,1
7484,S006,P028,2025-03-29,2025-03-29,False,1
7485,S006,P028,2025-04-01,2025-04-01,False,1
7486,S006,P028,2025-04-08,2025-04-08,False,1
7487,S006,P028,2025-04-16,2025-04-16,True,1
7488,S006,P028,2025-04-19,2025-04-19,True,1
7489,S006,P028,2025-04-20,2025-04-20,True,1
7490,S006,P028,2025-05-02,2025-05-02,True,1
7491,S006,P028,2025-05-04,2025-05-04,True,1
7492,S006,P028,2025-05-06,2025-05-06,True,1
7493,S006,P028,2025-05-08,2025-05-08,True,1
7494,S006,P028,2025-05-09,2025-05-09,True,1
7495,S006,P028,2025-05-11,2025-05-11,True,1
7496,S006,P028,2025-05-12,2025-05-12,True,1
7497,S006,P028,2025-05-19,2025-05-19,True,1
7498,S006,P028,2025-05-21,2025-05-21,True,1
7499,S006,P028,2025-05-31,2025-05-31,True,1
7500,S006,P028,2025-06-02,2025-06-02,True,1
7501,S006,P028,2025-06-03,2025-06-03,True,1
7502,S006,P028,2025-06-05,2025-06-05,True,1
7503,S006,P028,2025-06-07,2025-06-07,True,1
7504,S006,P028,2025-06-12,2025-06-12,True,1
7505,S006,P028,2025-06-13,2025-06-13,True,1
7506,S006,P028,2025-06-14,2025-06-14,True,1
7507,S006,P028,2025-06-19,2025-06-19,True,1
7508,S006,P028,2025-06-21,2025-06-21,True,1
7509,S006,P028,2025-06-27,2025-06-27,True,2
7510,S006,P028,2025-06-29,2025-06-29,True,1
7511,S006,P028,2025-07-08,2025-07-08,True,1
7512,S006,P028,2025-07-11,2025-07-11,True,2
7513,S006,P028,2025-07-17,2025-07-17,True,1
7514,S006,P028,2025-07-24,2025-07-24,True,1
7515,S006,P028,2025-07-30,2025-07-30,True,1
7516,S006,P028,2025-08-02,2025-08-02,True,1
7517,S006,P028,2025-08-04,2025-08-04,True,1
7518,S006,P028,2025-08-08,2025-08-08,True,1
7519,S006,P028,2025-08-09,2025-08-09,True,1
7520,S006,P028,2025-08-18,2025-08-18,True,1
7521,S006,P028,2025-08-19,2025-08-19,True,1
7522,S006,P028,2025-08-22,2025-08-22,True,1
7523,S006,P028,2025-08-24,2025-08-24,True,1
7524,S006,P028,2025-09-01,2025-09-01,True,1
7525,S006,P029,2025-04-08,2025-04-08,False,1
7526,S006,P029,2025-04-15,2025-04-15,False,1
7527,S006,P029,2025-04-20,2025-04-20,False,1
7528,S006,P029,2025-05-03,2025-05-03,False,1
7529,S006,P029,2025-05-07,2025-05-07,False,1
7530,S006,P029,2025-05-12,2025-05-12,False,1
7531,S006,P029,2025-05-14,2025-05-14,False,1
7532,S006,P029,2025-05-28,2025-05-28,False,1
7533,S006,P029,2025-07-03,2025-07-03,True,1
7534,S006,P029,2025-07-13,2025-07-13,True,1
7535,S006,P029,2025-07-14,2025-07-14,True,1
7536,S006,P029,2025-07-19,2025-07-19,True,1
7537,S006,P029,2025-07-23,2025-07-23,True,1
7538,S006,P029,2025-07-24,2025-07-24,True,1
7539,S006,P029,2025-08-03,2025-08-03,True,1
7540,S006,P029,2025-08-11,2025-08-11,True,1
7541,S006,P029,2025-08-25,2025-08-25,True,2
7542,S006,P030,2025-03-31,2025-03-31,False,2
7543,S006,P030,2025-04-11,2025-04-11,False,1
7544,S006,P030,2025-04-30,2025-04-30,False,1
7545,S006,P030,2025-05-15,2025-05-15,True,1
7546,S006,P030,2025-05-20,2025-05-20,True,1
7547,S006,P030,2025-06-01,2025-06-01,True,1
7548,S006,P030,2025-06-09,2025-06-09,True,1
7549,S006,P030,2025-06-17,2025-06-17,True,1
7550,S006,P030,2025-08-04,2025-08-04,True,1
7551,S006,P030,2025-08-10,2025-08-10,True,1
7552,S006,P030,2025-08-30,2025-08-30,True,1
7553,S006,P031,2025-03-08,2025-03-08,False,1
7554,S006,P031,2025-03-23,2025-03-23,False,1
7555,S006,P031,2025-03-27,2025-03-27,False,1
7556,S006,P031,2025-04-05,2025-04-05,False,1
7557,S006,P031,2025-05-14,2025-05-14,False,1
7558,S006,P031,2025-05-15,2025-05-15,False,1
7559,S006,P031,2025-05-18,2025-05-18,False,1
7560,S006,P031,2025-05-20,2025-05-20,False,1
7561,S006,P031,2025-05-30,2025-05-30,False,1
7562,S006,P031,2025-05-31,2025-05-31,False,1
7563,S006,P031,2025-06-06,2025-06-06,False,1
7564,S006,P031,2025-06-08,2025-06-08,False,1
7565,S006,P031,2025-06-09,2025-06-09,False,2
7566,S006,P031,2025-06-17,2025-06-17,True,1
7567,S006,P031,2025-06-24,2025-06-24,True,1
7568,S006,P031,2025-06-25,2025-06-25,True,1
7569,S006,P031,2025-07-06,2025-07-06,True,1
7570,S006,P031,2025-07-14,2025-07-14,True,1
7571,S006,P031,2025-07-18,2025-07-18,True,1
7572,S006,P031,2025-08-10,2025-08-10,True,1
7573,S006,P031,2025-08-19,2025-08-19,True,1
7574,S006,P032,2025-03-11,2025-03-11,False,1
7575,S006,P032,2025-03-15,2025-03-15,False,2
7576,S006,P032,2025-03-16,2025-03-16,False,1
7577,S006,P032,2025-03-17,2025-03-17,False,2
7578,S006,P032,2025-03-19,2025-03-19,True,2
7579,S006,P032,2025-03-21,2025-03-21,True,1
7580,S006,P032,2025-03-22,2025-03-22,True,1
7581,S006,P032,2025-03-26,2025-03-26,True,1
7582,S006,P032,2025-03-27,2025-03-27,True,1
7583,S006,P032,2025-03-31,2025-03-31,True,1
7584,S006,P032,2025-04-05,2025-04-05,True,1
7585,S006,P032,2025-04-06,2025-04-06,True,1
7586,S006,P032,2025-04-10,2025-04-10,True,1
7587,S006,P032,2025-04-13,2025-04-13,True,1
7588,S006,P032,2025-04-14,2025-04-14,True,1
7589,S006,P032,2025-04-16,2025-04-16,True,1
7590,S006,P032,2025-04-18,2025-04-18,True,2
7591,S006,P032,2025-04-19,2025-04-19,True,1
7592,S006,P032,2025-04-25,2025-04-25,True,1
7593,S006,P032,2025-04-26,2025-04-26,True,1
7594,S006,P032,2025-04-29,2025-04-29,True,1
7595,S006,P032,2025-04-30,2025-04-30,True,1
7596,S006,P032,2025-05-02,2025-05-02,True,1
7597,S006,P032,2025-05-04,2025-05-04,True,2
7598,S006,P032,2025-05-11,2025-05-11,True,1
7599,S006,P032,2025-05-12,2025-05-12,True,1
7600,S006,P032,2025-05-13,2025-05-13,True,1
7601,S006,P032,2025-05-14,2025-05-14,True,1
7602,S006,P032,2025-05-16,2025-05-16,True,1
7603,S006,P032,2025-05-26,2025-05-26,True,1
7604,S006,P032,2025-05-28,2025-05-28,True,1
7605,S006,P032,2025-05-29,2025-05-29,True,1
7606,S006,P032,2025-06-04,2025-06-04,True,1
7607,S006,P032,2025-06-06,2025-06-06,True,1
7608,S006,P032,2025-06-07,2025-06-07,True,1
7609,S006,P032,2025-06-11,2025-06-11,True,1
7610,S006,P032,2025-06-16,2025-06-16,True,1
7611,S006,P032,2025-06-17,2025-06-17,True,3
7612,S006,P032,2025-06-20,2025-06-20,True,1
7613,S006,P032,2025-06-23,2025-06-23,True,2
7614,S006,P032,2025-06-26,2025-06-26,True,1
7615,S006,P032,2025-06-27,2025-06-27,True,1
7616,S006,P032,2025-06-28,2025-06-28,True,1
7617,S006,P032,2025-06-30,2025-06-30,True,1
7618,S006,P032,2025-07-01,2025-07-01,True,1
7619,S006,P032,2025-07-02,2025-07-02,True,1
7620,S006,P032,2025-07-03,2025-07-03,True,2
7621,S006,P032,2025-07-06,2025-07-06,True,2
7622,S006,P032,2025-07-12,2025-07-12,True,1
7623,S006,P032,2025-07-13,2025-07-13,True,1
7624,S006,P032,2025-07-16,2025-07-16,True,1
7625,S006,P032,2025-07-24,2025-07-24,True,1
7626,S006,P032,2025-07-25,2025-07-25,True,2
7627,S006,P032,2025-07-26,2025-07-26,True,1
7628,S006,P032,2025-08-01,2025-08-01,True,2
7629,S006,P032,2025-08-03,2025-08-03,True,3
7630,S006,P032,2025-08-11,2025-08-11,True,1
7631,S006,P032,2025-08-13,2025-08-13,True,1
7632,S006,P032,2025-08-14,2025-08-14,True,2
7633,S006,P032,2025-08-15,2025-08-15,True,1
7634,S006,P032,2025-08-16,2025-08-16,True,1
7635,S006,P032,2025-08-17,2025-08-17,True,1
7636,S006,P032,2025-08-18,2025-08-18,True,1
7637,S006,P032,2025-08-22,2025-08-22,True,1
7638,S006,P032,2025-08-23,2025-08-23,True,1
7639,S006,P032,2025-08-28,2025-08-28,True,1
7640,S006,P032,2025-08-29,2025-08-29,True,1
7641,S006,P033,2025-03-09,2025-03-09,False,1
7642,S006,P033,2025-03-20,2025-03-20,False,2
7643,S006,P033,2025-04-05,2025-04-05,True,1
7644,S006,P033,2025-04-09,2025-04-09,True,1
7645,S006,P033,2025-04-16,2025-04-16,True,1
7646,S006,P033,2025-04-18,2025-04-18,True,1
7647,S006,P033,2025-04-23,2025-04-23,True,1
7648,S006,P033,2025-05-05,2025-05-05,True,1
7649,S006,P033,2025-05-21,2025-05-21,True,1
7650,S006,P033,2025-05-24,2025-05-24,True,1
7651,S006,P033,2025-05-26,2025-05-26,True,1
7652,S006,P033,2025-06-10,2025-06-10,True,1
7653,S006,P033,2025-06-13,2025-06-13,True,1
7654,S006,P033,2025-06-14,2025-06-14,True,1
7655,S006,P033,2025-06-19,2025-06-19,True,2
7656,S006,P033,2025-06-22,2025-06-22,True,1
7657,S006,P033,2025-07-09,2025-07-09,True,1
7658,S006,P033,2025-07-12,2025-07-12,True,1
7659,S006,P033,2025-07-24,2025-07-24,True,1
7660,S006,P033,2025-07-26,2025-07-26,True,1
7661,S006,P033,2025-07-29,2025-07-29,True,1
7662,S006,P033,2025-08-03,2025-08-03,True,1
7663,S006,P033,2025-08-18,2025-08-18,True,1
7664,S006,P033,2025-08-22,2025-08-22,True,1
7665,S006,P034,2025-03-09,2025-03-09,False,1
7666,S006,P034,2025-03-14,2025-03-14,False,1
7667,S006,P034,2025-03-20,2025-03-20,False,1
7668,S006,P034,2025-03-31,2025-03-31,False,1
7669,S006,P034,2025-04-05,2025-04-05,False,1
7670,S006,P034,2025-04-10,2025-04-10,False,1
7671,S006,P034,2025-04-11,2025-04-11,False,1
7672,S006,P034,2025-04-17,2025-04-17,False,1
7673,S006,P034,2025-04-18,2025-04-18,True,2
7674,S006,P034,2025-04-19,2025-04-19,True,1
7675,S006,P034,2025-04-29,2025-04-29,True,1
7676,S006,P034,2025-04-30,2025-04-30,True,2
7677,S006,P034,2025-05-04,2025-05-04,True,1
7678,S006,P034,2025-05-08,2025-05-08,True,1
7679,S006,P034,2025-05-19,2025-05-19,True,1
