part_id,region,failure_date
P060,South,2021-04-06
P060,South,2021-09-07
P060,South,2021-11-27
P060,South,2022-02-08
P060,South,2022-04-02
P060,South,2022-06-22
P060,South,2022-08-03
P060,South,2022-08-22
P060,South,2022-11-07
P060,South,2022-11-13
P060,South,2022-11-29
P060,South,2022-12-13
P060,South,2022-12-15
P060,South,2023-03-02
P060,South,2023-04-21
P060,South,2023-09-11
P060,South,2023-10-02
P060,South,2023-11-14
P060,South,2023-11-18
P060,South,2023-12-09
P060,South,2024-01-02
P060,South,2024-02-07
P060,South,2024-04-09
P060,South,2024-08-08
P060,South,2025-01-19
P060,South,2025-03-19
P060,South,2025-04-13
P060,South,2025-04-19
P060,South,2025-08-08
P061,South,2019-01-23
P061,South,2019-02-12
P061,South,2019-02-14
P061,South,2019-06-13
P061,South,2019-09-28
P061,South,2019-12-07
P061,South,2020-01-22
P061,South,2020-03-19
P061,South,2020-04-18
P061,South,2020-07-02
P061,South,2020-08-14
P061,South,2020-08-20
P061,South,2020-09-27
P061,South,2020-10-03
P061,South,2020-10-05
P061,South,2020-12-01
P061,South,2020-12-13
P061,South,2021-08-02
P061,South,2021-11-09
P061,South,2021-11-10
P061,South,2022-02-18
P061,South,2022-06-07
P061,South,2022-08-21
P061,South,2022-10-03
P061,South,2022-12-24
P061,South,2023-03-16
P061,South,2023-06-04
P061,South,2023-11-13
P061,South,2024-01-02
P061,South,2024-03-31
P061,South,2024-04-21
P061,South,2024-08-09
P061,South,2024-08-26
P061,South,2024-09-21
P061,South,2024-09-27
P061,South,2025-02-03
P061,South,2025-02-10
P061,South,2025-03-04
P061,South,2025-05-23
P061,South,2025-06-23
P061,South,2025-08-22
P062,South,2019-03-25
P062,South,2019-03-30
P062,South,2019-04-05
P062,South,2019-06-02
P062,South,2019-06-26
P062,South,2019-10-27
P062,South,2019-11-09
P062,South,2019-11-29
P062,South,2019-12-23
P062,South,2020-03-11
P062,South,2020-08-10
P062,South,2020-09-06
P062,South,2020-09-16
P062,South,2021-01-11
P062,South,2021-05-14
P062,South,2021-05-31
P062,South,2021-06-10
P062,South,2021-08-06
P062,South,2021-09-10
P062,South,2021-10-10
P062,South,2021-11-13
P062,South,2022-01-15
P062,South,2022-03-22
P062,South,2022-06-08
P062,South,2022-08-11
P062,South,2022-10-12
P062,South,2023-05-01
P062,South,2023-09-06
P062,South,2023-12-08
P062,South,2023-12-09
P062,South,2024-02-16
P062,South,2024-04-02
P062,South,2024-04-24
P062,South,2024-07-05
P062,South,2024-08-03
P062,South,2024-11-18
P062,South,2025-05-14
P063,South,2019-01-02
P063,South,2019-01-05
P063,South,2019-01-18
P063,South,2019-01-23
P063,South,2019-03-08
P063,South,2019-03-26
P063,South,2019-04-18
P063,South,2019-04-26
P063,South,2019-05-03
P063,South,2019-05-03
P063,South,2019-05-08
P063,South,2019-05-24
P063,South,2019-05-26
P063,South,2019-05-27
P063,South,2019-06-04
P063,South,2019-06-20
P063,South,2019-06-26
P063,South,2019-07-13
P063,South,2019-07-26
P063,South,2019-08-09
P063,South,2019-08-11
P063,South,2019-08-25
P063,South,2019-08-28
P063,South,2019-10-18
P063,South,2019-10-22
P063,South,2019-11-11
P063,South,2019-11-22
P063,South,2019-11-22
P063,South,2020-02-02
P063,South,2020-02-03
P063,South,2020-02-06
P063,South,2020-02-12
P063,South,2020-02-17
P063,South,2020-03-26
P063,South,2020-03-29
P063,South,2020-04-11
P063,South,2020-04-23
P063,South,2020-05-03
P063,South,2020-06-19
P063,South,2020-07-04
P063,South,2020-07-07
P063,South,2020-07-18
P063,South,2020-07-20
P063,South,2020-07-30
P063,South,2020-08-20
P063,South,2020-08-26
P063,South,2020-09-11
P063,South,2020-09-23
P063,South,2020-11-09
P063,South,2020-11-23
P063,South,2020-12-01
P063,South,2020-12-07
P063,South,2020-12-09
P063,South,2021-01-09
P063,South,2021-01-10
P063,South,2021-01-12
P063,South,2021-01-29
P063,South,2021-02-11
P063,South,2021-02-16
P063,South,2021-02-22
P063,South,2021-03-01
P063,South,2021-03-16
P063,South,2021-03-17
P063,South,2021-03-18
P063,South,2021-03-18
P063,South,2021-03-24
P063,South,2021-03-27
P063,South,2021-04-07
P063,South,2021-04-08
P063,South,2021-05-12
P063,South,2021-05-15
P063,South,2021-06-05
P063,South,2021-06-07
P063,South,2021-06-08
P063,South,2021-06-11
P063,South,2021-06-19
P063,South,2021-06-23
P063,South,2021-07-21
P063,South,2021-08-02
P063,South,2021-08-06
P063,South,2021-08-08
P063,South,2021-08-13
P063,South,2021-08-20
P063,South,2021-09-28
P063,South,2021-10-14
P063,South,2021-10-28
P063,South,2021-10-30
P063,South,2021-11-12
P063,South,2021-12-05
P063,South,2021-12-24
P063,South,2022-02-01
P063,South,2022-02-05
P063,South,2022-02-14
P063,South,2022-02-18
P063,South,2022-02-20
P063,South,2022-03-05
P063,South,2022-03-05
P063,South,2022-03-23
P063,South,2022-03-25
P063,South,2022-04-12
P063,South,2022-04-26
P063,South,2022-05-10
P063,South,2022-05-23
P063,South,2022-05-26
P063,South,2022-06-12
P063,South,2022-06-30
P063,South,2022-07-07
P063,South,2022-07-09
P063,South,2022-07-15
P063,South,2022-07-19
P063,South,2022-07-20
P063,South,2022-07-22
P063,South,2022-07-27
P063,South,2022-07-27
P063,South,2022-07-30
P063,South,2022-08-05
P063,South,2022-08-19
P063,South,2022-09-22
P063,South,2022-11-15
P063,South,2022-11-26
P063,South,2022-12-07
P063,South,2022-12-09
P063,South,2022-12-12
P063,South,2022-12-16
P063,South,2023-01-03
P063,South,2023-01-30
P063,South,2023-03-16
P063,South,2023-04-20
P063,South,2023-04-25
P063,South,2023-04-28
P063,South,2023-06-01
P063,South,2023-06-08
P063,South,2023-06-19
P063,South,2023-06-24
P063,South,2023-07-21
P063,South,2023-07-23
P063,South,2023-08-21
P063,South,2023-09-05
P063,South,2023-09-09
P063,South,2023-09-12
P063,South,2023-09-17
P063,South,2023-10-08
P063,South,2023-11-14
P063,South,2023-11-18
P063,South,2023-12-06
P063,South,2023-12-09
P063,South,2023-12-10
P063,South,2023-12-31
P063,South,2024-01-26
P063,South,2024-01-27
P063,South,2024-02-14
P063,South,2024-03-07
P063,South,2024-03-18
P063,South,2024-03-27
P063,South,2024-04-14
P063,South,2024-05-02
P063,South,2024-05-29
P063,South,2024-05-30
P063,South,2024-06-02
P063,South,2024-06-06
P063,South,2024-07-09
P063,South,2024-08-07
P063,South,2024-08-13
P063,South,2024-08-25
P063,South,2024-10-01
P063,South,2024-10-28
P063,South,2024-11-15
P063,South,2024-12-27
P063,South,2024-12-30
P063,South,2025-01-02
P063,South,2025-01-14
P063,South,2025-01-14
P063,South,2025-01-19
P063,South,2025-01-27
P063,South,2025-02-03
P063,South,2025-02-04
P063,South,2025-02-12
P063,South,2025-03-01
P063,South,2025-03-27
P063,South,2025-03-29
P063,South,2025-04-16
P063,South,2025-05-06
P063,South,2025-05-21
P063,South,2025-06-17
P063,South,2025-06-22
P063,South,2025-07-16
P063,South,2025-07-24
P063,South,2025-08-28
P064,South,2019-01-25
P064,South,2019-04-10
P064,South,2019-06-11
P064,South,2019-10-03
P064,South,2019-11-29
P064,South,2020-02-01
P064,South,2020-04-17
P064,South,2020-05-31
P064,South,2020-06-03
P064,South,2020-08-17
P064,South,2020-10-05
P064,South,2020-11-14
P064,South,2020-11-22
P064,South,2020-11-23
P064,South,2021-02-04
P064,South,2021-03-19
P064,South,2021-05-20
P064,South,2021-06-21
P064,South,2021-09-03
P064,South,2021-09-22
P064,South,2022-02-08
P064,South,2022-02-11
P064,South,2022-05-19
P064,South,2022-05-31
P064,South,2022-10-20
P064,South,2022-10-31
P064,South,2022-11-25
P064,South,2022-12-15
P064,South,2022-12-25
P064,South,2023-01-16
P064,South,2023-02-13
P064,South,2023-03-01
P064,South,2023-05-08
P064,South,2023-05-21
P064,South,2023-06-18
P064,South,2023-06-22
P064,South,2023-07-14
P064,South,2023-07-25
P064,South,2023-08-13
P064,South,2023-08-18
P064,South,2023-09-19
P064,South,2023-10-15
P064,South,2023-11-06
P064,South,2023-12-24
P064,South,2024-01-08
P064,South,2024-01-18
P064,South,2024-03-14
P064,South,2024-03-20
P064,South,2024-06-30
P064,South,2024-09-07
P064,South,2024-09-20
P064,South,2025-03-29
P064,South,2025-03-31
P064,South,2025-05-13
P064,South,2025-05-21
P064,South,2025-05-27
P064,South,2025-06-12
P064,South,2025-07-26
P065,South,2019-01-10
P065,South,2019-01-16
P065,South,2019-01-19
P065,South,2019-01-23
P065,South,2019-02-11
P065,South,2019-03-11
P065,South,2019-04-07
P065,South,2019-04-22
P065,South,2019-04-25
P065,South,2019-05-19
P065,South,2019-05-29
P065,South,2019-06-19
P065,South,2019-07-05
P065,South,2019-07-31
P065,South,2019-08-12
P065,South,2019-09-02
P065,South,2019-09-18
P065,South,2019-09-20
P065,South,2019-10-07
P065,South,2019-11-11
P065,South,2019-12-09
P065,South,2020-01-02
P065,South,2020-01-13
P065,South,2020-01-19
P065,South,2020-01-22
P065,South,2020-01-26
P065,South,2020-01-27
P065,South,2020-02-06
P065,South,2020-02-09
P065,South,2020-02-13
P065,South,2020-02-22
P065,South,2020-03-24
P065,South,2020-04-07
P065,South,2020-05-03
P065,South,2020-06-12
P065,South,2020-06-17
P065,South,2020-06-27
P065,South,2020-06-29
P065,South,2020-07-10
P065,South,2020-07-11
P065,South,2020-07-26
P065,South,2020-07-31
P065,South,2020-07-31
P065,South,2020-08-06
P065,South,2020-08-12
P065,South,2020-10-12
P065,South,2020-12-21
P065,South,2020-12-27
P065,South,2021-01-10
P065,South,2021-02-02
P065,South,2021-02-15
P065,South,2021-02-19
P065,South,2021-03-09
P065,South,2021-04-08
P065,South,2021-04-19
P065,South,2021-05-03
P065,South,2021-05-29
P065,South,2021-06-15
P065,South,2021-07-06
P065,South,2021-07-14
P065,South,2021-07-20
P065,South,2021-07-23
P065,South,2021-07-26
P065,South,2021-07-30
P065,South,2021-08-01
P065,South,2021-09-18
P065,South,2021-09-30
P065,South,2021-11-12
P065,South,2021-11-13
P065,South,2021-11-29
P065,South,2021-12-13
P065,South,2022-01-07
P065,South,2022-01-22
P065,South,2022-01-27
P065,South,2022-03-10
P065,South,2022-03-12
P065,South,2022-04-08
P065,South,2022-04-12
P065,South,2022-04-22
P065,South,2022-04-30
P065,South,2022-05-05
P065,South,2022-05-22
P065,South,2022-08-25
P065,South,2022-10-10
P065,South,2022-10-31
P065,South,2022-11-10
P065,South,2022-11-16
P065,South,2022-11-21
P065,South,2023-01-07
P065,South,2023-02-28
P065,South,2023-03-09
P065,South,2023-04-02
P065,South,2023-04-10
P065,South,2023-05-20
P065,South,2023-08-05
P065,South,2023-08-23
P065,South,2023-08-27
P065,South,2023-09-07
P065,South,2023-09-29
P065,South,2023-10-07
P065,South,2023-11-14
P065,South,2023-11-17
P065,South,2023-12-12
P065,South,2024-01-24
P065,South,2024-04-16
P065,South,2024-05-09
P065,South,2024-05-10
P065,South,2024-05-13
P065,South,2024-05-22
P065,South,2024-05-30
P065,South,2024-07-01
P065,South,2024-07-03
P065,South,2024-07-07
P065,South,2024-07-10
P065,South,2024-07-18
P065,South,2024-08-03
P065,South,2024-08-20
P065,South,2024-09-02
P065,South,2024-09-25
P065,South,2024-10-01
P065,South,2024-10-27
P065,South,2024-11-05
P065,South,2024-11-08
P065,South,2024-11-30
P065,South,2024-12-09
P065,South,2024-12-13
P065,South,2025-01-24
P065,South,2025-02-19
P065,South,2025-02-23
P065,South,2025-03-07
P065,South,2025-04-23
P065,South,2025-05-15
P065,South,2025-05-23
P065,South,2025-05-30
P065,South,2025-06-05
P065,South,2025-06-27
P065,South,2025-07-04
P065,South,2025-07-31
P065,South,2025-08-03
P065,South,2025-08-05
P065,South,2025-08-27
P066,South,2019-02-15
P066,South,2019-02-15
P066,South,2019-02-19
P066,South,2019-03-21
P066,South,2019-04-28
P066,South,2019-05-09
P066,South,2019-06-06
P066,South,2019-06-24
P066,South,2019-07-02
P066,South,2019-07-30
P066,South,2019-11-15
P066,South,2019-11-20
P066,South,2020-01-07
P066,South,2020-01-15
P066,South,2020-01-18
P066,South,2020-03-05
P066,South,2020-04-30
P066,South,2020-05-24
P066,South,2020-06-21
P066,South,2020-07-02
P066,South,2020-07-28
P066,South,2020-10-31
P066,South,2020-11-23
P066,South,2020-12-24
P066,South,2021-02-07
P066,South,2021-03-23
P066,South,2021-04-14
P066,South,2021-04-25
P066,South,2021-05-09
P066,South,2021-07-16
P066,South,2021-07-19
P066,South,2021-07-25
P066,South,2021-07-26
P066,South,2021-08-27
P066,South,2021-09-22
P066,South,2021-10-31
P066,South,2022-02-06
P066,South,2022-02-08
P066,South,2022-02-28
P066,South,2022-04-27
P066,South,2022-05-21
P066,South,2022-06-01
P066,South,2022-06-18
P066,South,2022-06-19
P066,South,2022-07-28
P066,South,2022-07-31
P066,South,2022-08-19
P066,South,2022-10-15
P066,South,2022-12-01
P066,South,2023-03-21
P066,South,2023-05-01
P066,South,2023-05-11
P066,South,2023-05-25
P066,South,2023-10-08
P066,South,2023-10-16
P066,South,2023-10-29
P066,South,2023-11-01
P066,South,2023-11-17
P066,South,2023-11-18
P066,South,2024-01-15
P066,South,2024-03-01
P066,South,2024-05-13
P066,South,2024-05-17
P066,South,2024-06-02
P066,South,2024-12-17
P066,South,2025-01-21
P066,South,2025-02-02
P066,South,2025-02-20
P066,South,2025-03-12
P066,South,2025-03-17
P066,South,2025-03-18
P066,South,2025-04-05
P066,South,2025-05-19
P066,South,2025-05-31
P066,South,2025-06-05
P066,South,2025-06-28
P066,South,2025-08-06
P066,South,2025-08-20
P067,South,2019-06-29
P067,South,2019-11-05
P067,South,2019-12-21
P067,South,2020-02-07
P067,South,2020-03-24
P067,South,2020-05-18
P067,South,2020-05-26
P067,South,2020-08-10
P067,South,2020-10-31
P067,South,2021-02-02
P067,South,2021-04-01
P067,South,2021-04-01
P067,South,2021-04-11
P067,South,2021-05-18
P067,South,2021-09-07
P067,South,2022-08-21
P067,South,2022-11-08
P067,South,2022-11-24
P067,South,2022-12-17
P067,South,2023-04-16
P067,South,2023-04-20
P067,South,2023-05-01
P067,South,2023-05-09
P067,South,2023-06-16
P067,South,2023-06-19
P067,South,2023-07-15
P067,South,2023-12-08
P067,South,2023-12-22
P067,South,2024-04-14
P067,South,2024-05-06
P067,South,2024-06-29
P067,South,2024-07-10
P067,South,2024-08-04
P067,South,2024-08-08
P067,South,2025-02-23
P067,South,2025-04-08
P067,South,2025-04-23
P067,South,2025-05-02
P067,South,2025-06-15
P068,South,2019-02-06
P068,South,2019-09-17
P068,South,2019-12-09
P068,South,2019-12-22
P068,South,2020-03-07
P068,South,2020-08-15
P068,South,2020-09-15
P068,South,2020-12-08
P068,South,2020-12-17
P068,South,2021-01-25
P068,South,2021-07-31
P068,South,2022-01-07
P068,South,2022-01-18
P068,South,2022-04-01
P068,South,2022-05-14
P068,South,2022-06-04
P068,South,2022-06-26
P068,South,2022-08-10
P068,South,2022-08-14
P068,South,2022-09-06
P068,South,2022-11-15
P068,South,2022-12-27
P068,South,2023-02-22
P068,South,2023-05-07
P068,South,2023-06-12
P068,South,2023-07-20
P068,South,2023-08-12
P068,South,2023-12-08
P068,South,2024-01-10
P068,South,2024-01-17
P068,South,2024-03-13
P068,South,2024-06-08
P068,South,2024-07-04
P068,South,2024-09-21
P068,South,2024-10-28
P068,South,2024-11-27
P068,South,2025-02-10
P068,South,2025-05-16
P068,South,2025-06-24
P068,South,2025-07-01
P069,South,2019-01-11
P069,South,2019-01-21
P069,South,2019-01-26
P069,South,2019-03-15
P069,South,2019-05-25
P069,South,2019-08-27
P069,South,2019-10-13
P069,South,2020-01-04
P069,South,2020-02-25
P069,South,2020-03-05
P069,South,2020-03-31
P069,South,2020-04-01
P069,South,2020-06-14
P069,South,2020-07-22
P069,South,2020-07-24
P069,South,2020-09-10
P069,South,2020-09-15
P069,South,2020-10-20
P069,South,2020-10-26
P069,South,2020-12-03
P069,South,2020-12-21
P069,South,2021-02-06
P069,South,2021-03-11
P069,South,2021-03-21
P069,South,2021-05-06
P069,South,2021-07-07
P069,South,2021-07-08
P069,South,2021-07-12
P069,South,2021-07-25
P069,South,2021-09-03
P069,South,2021-10-12
P069,South,2021-10-15
P069,South,2021-11-10
P069,South,2022-01-15
P069,South,2022-01-16
P069,South,2022-01-26
P069,South,2022-04-02
P069,South,2022-07-10
P069,South,2022-08-02
P069,South,2022-08-20
P069,South,2022-12-16
P069,South,2022-12-31
P069,South,2023-01-19
P069,South,2023-02-24
P069,South,2023-03-15
P069,South,2023-04-25
P069,South,2023-06-19
P069,South,2023-07-26
P069,South,2023-07-30
P069,South,2023-08-11
P069,South,2023-10-10
P069,South,2023-12-13
P069,South,2024-01-07
P069,South,2024-01-15
P069,South,2024-02-22
P069,South,2024-04-25
P069,South,2024-05-16
P069,South,2024-06-04
P069,South,2024-06-10
P069,South,2024-07-01
P069,South,2024-07-26
P069,South,2024-09-10
P069,South,2024-11-27
P069,South,2024-12-04
P069,South,2024-12-30
P069,South,2025-04-10
P069,South,2025-06-12
P069,South,2025-07-03
P069,South,2025-07-26
P069,South,2025-08-19
P070,South,2019-02-03
P070,South,2019-06-05
P070,South,2019-06-05
P070,South,2019-08-08
P070,South,2019-09-05
P070,South,2019-09-17
P070,South,2019-12-28
P070,South,2020-01-04
P070,South,2020-02-04
P070,South,2020-02-17
P070,South,2020-04-24
P070,South,2020-05-27
P070,South,2020-08-15
P070,South,2020-08-23
P070,South,2020-10-21
P070,South,2020-11-02
P070,South,2020-11-28
P070,South,2020-12-11
P070,South,2020-12-22
P070,South,2021-02-28
P070,South,2021-03-03
P070,South,2021-03-23
P070,South,2021-03-31
P070,South,2021-08-01
P070,South,2021-08-23
P070,South,2021-08-23
P070,South,2021-09-20
P070,South,2021-09-22
P070,South,2021-10-18
P070,South,2021-10-18
P070,South,2021-12-10
P070,South,2021-12-30
P070,South,2022-05-04
P070,South,2022-06-10
P070,South,2022-06-23
P070,South,2022-06-28
P070,South,2022-07-31
P070,South,2022-09-16
P070,South,2022-10-08
P070,South,2022-10-21
P070,South,2022-10-26
P070,South,2022-10-30
P070,South,2022-11-28
P070,South,2022-12-08
P070,South,2023-01-19
P070,South,2023-01-23
P070,South,2023-02-09
P070,South,2023-04-05
P070,South,2023-07-24
P070,South,2023-10-23
P070,South,2023-11-07
P070,South,2023-11-30
P070,South,2023-12-18
P070,South,2024-01-31
P070,South,2024-03-02
P070,South,2024-04-09
P070,South,2024-05-19
P070,South,2024-06-10
P070,South,2024-07-17
P070,South,2024-08-24
P070,South,2024-09-16
P070,South,2024-11-06
P070,South,2024-11-16
P070,South,2024-11-20
P070,South,2024-11-24
P070,South,2024-11-27
P070,South,2025-01-28
P070,South,2025-03-14
P070,South,2025-03-27
P070,South,2025-05-14
P070,South,2025-06-21
P071,South,2019-01-07
P071,South,2019-01-11
P071,South,2019-01-16
P071,South,2019-01-24
P071,South,2019-02-14
P071,South,2019-02-18
P071,South,2019-02-20
P071,South,2019-03-03
P071,South,2019-03-11
P071,South,2019-04-03
P071,South,2019-04-27
P071,South,2019-05-10
P071,South,2019-05-13
P071,South,2019-05-14
P071,South,2019-05-28
P071,South,2019-06-14
P071,South,2019-06-15
P071,South,2019-06-20
P071,South,2019-06-30
P071,South,2019-07-05
P071,South,2019-07-12
P071,South,2019-07-23
P071,South,2019-07-29
P071,South,2019-08-06
P071,South,2019-08-18
P071,South,2019-08-25
P071,South,2019-10-11
P071,South,2019-10-14
P071,South,2019-10-18
P071,South,2019-10-30
P071,South,2019-10-31
P071,South,2019-11-12
P071,South,2019-11-20
P071,South,2020-01-01
P071,South,2020-01-31
P071,South,2020-02-03
P071,South,2020-02-11
P071,South,2020-03-10
P071,South,2020-04-20
P071,South,2020-04-23
P071,South,2020-04-26
P071,South,2020-04-27
P071,South,2020-05-07
P071,South,2020-06-04
P071,South,2020-06-06
P071,South,2020-07-02
P071,South,2020-07-20
P071,South,2020-08-17
P071,South,2020-08-22
P071,South,2020-10-29
P071,South,2020-11-13
P071,South,2020-11-19
P071,South,2020-12-03
P071,South,2020-12-07
P071,South,2020-12-20
P071,South,2020-12-27
P071,South,2021-01-11
P071,South,2021-01-24
P071,South,2021-01-27
P071,South,2021-02-06
P071,South,2021-03-29
P071,South,2021-04-04
P071,South,2021-04-07
P071,South,2021-04-16
P071,South,2021-05-04
P071,South,2021-06-04
P071,South,2021-06-13
P071,South,2021-06-19
P071,South,2021-06-21
P071,South,2021-07-11
P071,South,2021-07-13
P071,South,2021-07-26
P071,South,2021-07-31
P071,South,2021-08-10
P071,South,2021-08-25
P071,South,2021-08-30
P071,South,2021-09-10
P071,South,2021-10-10
P071,South,2021-11-16
P071,South,2021-12-23
P071,South,2021-12-29
P071,South,2021-12-30
P071,South,2022-01-14
P071,South,2022-01-24
P071,South,2022-01-30
P071,South,2022-02-08
P071,South,2022-03-04
P071,South,2022-03-13
P071,South,2022-05-05
P071,South,2022-05-12
P071,South,2022-05-13
P071,South,2022-05-19
P071,South,2022-06-16
P071,South,2022-06-17
P071,South,2022-07-05
P071,South,2022-07-05
P071,South,2022-07-15
P071,South,2022-07-18
P071,South,2022-08-30
P071,South,2022-09-28
P071,South,2022-10-07
P071,South,2022-10-12
P071,South,2022-10-18
P071,South,2022-11-15
P071,South,2022-11-24
P071,South,2023-01-08
P071,South,2023-02-26
P071,South,2023-03-02
P071,South,2023-03-23
P071,South,2023-04-04
P071,South,2023-04-14
P071,South,2023-04-16
P071,South,2023-04-25
P071,South,2023-05-03
P071,South,2023-05-04
P071,South,2023-05-14
P071,South,2023-05-28
P071,South,2023-06-19
P071,South,2023-07-19
P071,South,2023-07-20
P071,South,2023-08-03
P071,South,2023-08-26
P071,South,2023-09-01
P071,South,2023-09-10
P071,South,2023-09-13
P071,South,2023-09-21
P071,South,2023-10-08
P071,South,2023-10-18
P071,South,2023-10-20
P071,South,2023-12-03
P071,South,2023-12-27
P071,South,2024-01-10
P071,South,2024-01-19
P071,South,2024-01-22
P071,South,2024-02-20
P071,South,2024-02-20
P071,South,2024-02-26
P071,South,2024-03-25
P071,South,2024-03-30
P071,South,2024-04-01
P071,South,2024-04-02
P071,South,2024-04-09
P071,South,2024-04-11
P071,South,2024-05-06
P071,South,2024-05-13
P071,South,2024-05-15
P071,South,2024-05-27
P071,South,2024-06-20
P071,South,2024-06-21
P071,South,2024-08-21
P071,South,2024-09-04
P071,South,2024-09-25
P071,South,2024-09-28
P071,South,2024-10-01
P071,South,2024-11-08
P071,South,2024-11-13
P071,South,2024-11-14
P071,South,2024-11-30
P071,South,2024-12-09
P071,South,2025-01-19
P071,South,2025-02-13
P071,South,2025-02-18
P071,South,2025-03-20
P071,South,2025-03-21
P071,South,2025-03-24
P071,South,2025-04-09
P071,South,2025-05-28
P071,South,2025-06-05
P071,South,2025-06-09
P071,South,2025-07-07
P072,South,2019-02-03
P072,South,2019-02-13
P072,South,2019-03-21
P072,South,2019-03-24
P072,South,2019-03-28
P072,South,2019-04-21
P072,South,2019-05-09
P072,South,2019-05-17
P072,South,2019-06-21
P072,South,2019-07-03
P072,South,2019-07-14
P072,South,2019-08-13
P072,South,2019-09-11
P072,South,2019-09-18
P072,South,2019-11-02
P072,South,2019-11-15
P072,South,2020-01-09
P072,South,2020-02-26
P072,South,2020-03-09
P072,South,2020-06-01
P072,South,2020-06-08
P072,South,2020-06-29
P072,South,2020-07-30
P072,South,2020-10-06
P072,South,2020-11-14
P072,South,2020-12-08
P072,South,2021-01-18
P072,South,2021-02-08
P072,South,2021-04-02
P072,South,2021-07-12
P072,South,2021-08-23
P072,South,2021-08-24
P072,South,2021-09-28
P072,South,2021-10-05
P072,South,2021-11-15
P072,South,2021-11-18
P072,South,2021-11-28
P072,South,2022-01-12
P072,South,2022-02-02
P072,South,2022-04-07
P072,South,2022-09-30
P072,South,2022-11-18
P072,South,2022-11-23
P072,South,2022-11-24
P072,South,2023-01-08
P072,South,2023-04-04
P072,South,2023-04-09
P072,South,2023-04-24
P072,South,2023-06-13
P072,South,2023-09-29
P072,South,2023-11-06
P072,South,2024-01-28
P072,South,2024-02-29
P072,South,2024-05-01
P072,South,2024-09-20
P072,South,2024-10-09
P072,South,2024-10-30
P072,South,2024-12-29
P072,South,2025-03-02
P072,South,2025-05-13
P072,South,2025-05-22
P072,South,2025-05-24
P072,South,2025-06-10
P073,South,2019-01-21
P073,South,2019-03-24
P073,South,2019-04-25
P073,South,2019-05-05
P073,South,2019-07-18
P073,South,2019-08-01
P073,South,2019-08-04
P073,South,2019-08-07
P073,South,2019-09-22
P073,South,2019-11-17
P073,South,2020-04-14
P073,South,2020-05-26
P073,South,2020-07-16
P073,South,2020-07-23
P073,South,2020-09-10
P073,South,2020-10-17
P073,South,2020-11-04
P073,South,2020-12-24
P073,South,2020-12-31
P073,South,2021-01-29
P073,South,2021-03-05
P073,South,2021-08-10
P073,South,2021-08-27
P073,South,2021-09-06
P073,South,2021-10-24
P073,South,2021-10-30
P073,South,2021-12-13
P073,South,2022-01-11
P073,South,2022-02-07
P073,South,2022-03-16
P073,South,2022-04-29
P073,South,2022-06-21
P073,South,2022-08-11
P073,South,2022-10-07
P073,South,2022-10-12
P073,South,2022-10-29
P073,South,2022-11-16
P073,South,2023-03-18
P073,South,2023-05-09
P073,South,2023-07-13
P073,South,2023-07-25
P073,South,2023-10-31
P073,South,2024-03-12
P073,South,2024-03-26
P073,South,2024-04-06
P073,South,2024-05-20
P073,South,2024-09-09
P073,South,2024-10-22
P073,South,2024-10-31
P073,South,2025-01-04
P073,South,2025-02-08
P073,South,2025-02-18
P073,South,2025-03-10
P073,South,2025-03-15
P073,South,2025-03-22
P073,South,2025-05-10
P073,South,2025-06-19
P073,South,2025-07-11
P073,South,2025-08-29
P074,South,2019-07-06
P074,South,2019-09-07
P074,South,2019-11-05
P074,South,2019-11-08
P074,South,2019-12-11
P074,South,2019-12-29
P074,South,2020-03-20
P074,South,2020-03-24
P074,South,2020-03-26
P074,South,2020-04-10
P074,South,2020-04-29
P074,South,2020-09-23
P074,South,2020-09-26
P074,South,2020-12-19
P074,South,2020-12-22
P074,South,2021-01-02
P074,South,2021-01-20
P074,South,2021-04-16
P074,South,2021-07-23
P074,South,2021-08-06
P074,South,2021-08-18
P074,South,2021-09-01
P074,South,2021-09-11
P074,South,2021-09-23
P074,South,2021-11-06
P074,South,2022-01-07
P074,South,2022-01-23
P074,South,2022-01-23
P074,South,2022-06-01
P074,South,2022-06-09
P074,South,2022-07-15
P074,South,2022-07-18
P074,South,2022-07-27
P074,South,2022-11-15
P074,South,2023-02-28
P074,South,2023-05-27
P074,South,2023-06-03
P074,South,2023-06-12
P074,South,2023-07-19
P074,South,2023-07-23
P074,South,2023-08-08
P074,South,2023-09-27
P074,South,2023-10-19
P074,South,2023-10-30
P074,South,2023-12-11
P074,South,2023-12-17
P074,South,2024-02-25
P074,South,2024-02-29
P074,South,2024-03-19
P074,South,2024-04-01
P074,South,2024-08-03
P074,South,2024-10-17
P074,South,2024-11-21
P074,South,2024-12-15
P074,South,2025-01-02
P074,South,2025-01-03
P074,South,2025-01-07
P074,South,2025-01-10
P074,South,2025-04-09
P074,South,2025-04-25
P074,South,2025-05-12
P074,South,2025-05-18
P074,South,2025-05-19
P074,South,2025-05-30
P074,South,2025-07-01
P074,South,2025-07-05
P074,South,2025-07-29
P074,South,2025-08-14
P074,South,2025-08-25
P074,South,2025-08-27
P074,South,2025-08-31
P075,South,2019-02-01
P075,South,2019-06-07
P075,South,2019-07-19
P075,South,2019-09-20
P075,South,2019-10-11
P075,South,2019-12-17
P075,South,2020-02-23
P075,South,2020-03-11
P075,South,2020-05-06
P075,South,2020-05-25
