site_id,region,part_id,daily_rate,lead_time_days,muL,sigmaL,safety_stock,base_stock
S005,West,P075,0.020131470829909615,31,0.6240755957271981,0.7899845541067231,1.2995245915055595,1.9236001872327577
S005,West,P076,0.08299096138044372,16,1.3278553820870995,1.1523260745496908,1.8955763926342415,3.223431774721341
S005,West,P077,0.05217748562037798,28,1.4609695973705834,1.2087057530145968,1.9883209637090118,3.449290561079595
S005,West,P078,0.020542317173377157,43,0.8833196384552178,0.9398508596874388,1.5460546641858368,2.4293743026410546
S005,West,P079,0.04971240755957272,23,1.1433853738701727,1.0692919965426528,1.758985334312664,2.9023707081828367
S005,West,P080,0.07066557107641742,46,3.2506162695152017,1.8029465520406316,2.965847078106839,6.216463347622041
S005,West,P081,0.02341824157764996,8,0.18734593262119967,0.43283476364682133,0.7120131861990211,0.8993591188202208
S005,West,P082,0.017666392769104356,18,0.31799506984387843,0.5639105158124633,0.9276327985115022,1.2456278683553805
S005,West,P083,0.02259654889071487,22,0.49712407559572713,0.7050702628786206,1.1598405824353308,1.656964658031058
S005,West,P084,0.030813475760065736,31,0.9552177485620378,0.9773524177910636,1.6077447272662997,2.5629624758283374
S005,West,P085,0.013968775677896467,47,0.6565324568611339,0.8102669047055631,1.3328890582406512,1.989421515101785
S005,West,P086,0.03779786359901397,28,1.0583401807723911,1.0287566188231263,1.6923046379640427,2.7506448187364336
S005,West,P087,0.047658175842235,23,1.096138044371405,1.0469661142421969,1.722259257928414,2.818397302299819
S005,West,P088,0.080936729663106,34,2.751848808545604,1.6588697382692843,2.7288407194529727,5.480689527998576
S005,West,P089,0.027115858668857847,11,0.2982744453574363,0.5461450772069967,0.8984086520055096,1.1966830973629459
S005,West,P090,0.011503697617091208,15,0.1725554642563681,0.4153979588976914,0.6833296423867024,0.8558851066430705
S005,West,P091,0.01848808545603944,34,0.6285949055053409,0.7928397729083354,1.3042214264342118,1.9328163319395526
S005,West,P092,0.01725554642563681,27,0.46589975349219387,0.6825684972896082,1.1228251780414056,1.5887249315335994
S005,West,P093,0.020131470829909615,7,0.1409202958093673,0.3753935212671728,0.6175223424844992,0.7584426382938665
S005,West,P094,0.03944124897288414,19,0.7493837304847987,0.8656695272936427,1.4240263723980422,2.173410102882841
S005,West,P095,0.08340180772391126,27,2.251848808545604,1.5006161429711478,2.468513555187538,4.720362363733142
S005,West,P096,0.08463434675431389,41,3.4700082169268693,1.862795806557141,3.064299101786497,6.534307318713367
S005,West,P097,0.018077239112571898,18,0.32539030402629415,0.5704299291116256,0.9383572333886241,1.2637475374149183
S005,West,P098,0.06491372226787182,29,1.8824979457682827,1.3720415247973665,2.257008308291668,4.139506254059951
S005,West,P099,0.016433853738701727,30,0.4930156121610518,0.7021507047358507,1.1550379092904746,1.6480535214515264
S005,West,P100,0.024239934264585046,38,0.9211175020542317,0.9597486660861956,1.5787865557117917,2.4999040577660234
S006,Central,P001,0.35579293344289237,7,2.4905505341002465,1.5781478175697758,2.596053159902281,5.086603694002528
S006,Central,P002,0.47082990961380444,56,26.36647493837305,5.134829591950744,8.446794678758975,34.81326961713202
S006,Central,P003,0.13599013968775678,27,3.671733771569433,1.916176863332149,3.152110940181385,6.823844711750818
S006,Central,P004,0.11750205423171733,25,2.9375513557929334,1.7139286320593787,2.819412599737678,5.756963955530612
S006,Central,P005,0.22267871815940837,33,7.3483976992604765,2.7107928174724965,4.459254184742257,11.807651884002734
S006,Central,P006,0.2000821692686935,57,11.40468364831553,3.3770821204577675,5.555300088153028,16.95998373646856
S006,Central,P007,0.12325390304026294,11,1.3557929334428924,1.1643852169462185,1.9154136818765295,3.271206615319422
S006,Central,P008,0.22062448644207067,31,6.839359079704191,2.615216832253913,4.302031689057687,11.141390768761877
S006,Central,P009,0.08586688578471652,11,0.9445357436318818,0.9718722877167976,1.598729913294132,2.543265656926014
S006,Central,P010,0.3705834018077239,21,7.782251437962202,2.789668696810107,4.589005006252626,12.37125644421483
S006,Central,P011,0.3122432210353328,19,5.932621199671323,2.435697271762508,4.006722012049325,9.939343211720647
S006,Central,P012,0.33483976992604764,17,5.69227608874281,2.3858491336928265,3.9247218249246996,9.61699791366751
S006,Central,P013,0.1314708299096138,32,4.207066557107642,2.0511134920105327,3.374081694357326,7.581148251464969
S006,Central,P014,0.32826622843056696,23,7.55012325390304,2.7477487610593223,4.520046711942586,12.070169965845626
S006,Central,P015,0.11585866885784717,18,2.085456039441249,1.444110812729151,2.3755622869394535,4.461018326380703
S006,Central,P016,0.15612161051766638,21,3.278553820870994,1.8106777241880991,2.978564856289423,6.257118677160417
S006,Central,P017,0.09079704190632704,34,3.0870994248151193,1.7570143496326713,2.8902886051457446,5.9773880299608635
S006,Central,P018,0.09613804437140511,13,1.2497945768282663,1.1179421169399901,1.8390147823662837,3.08880935919455
S006,Central,P019,0.1306491372226787,13,1.6984387838948232,1.3032416444753534,2.1438325051619564,3.8422712890567796
S006,Central,P020,0.07600657354149548,7,0.5320460147904684,0.7294148440979717,1.1998874185411634,1.7319334333316319
S006,Central,P021,0.10846343467543139,25,2.711585866885785,1.646689365632081,2.708804006464773,5.420389873350558
S006,Central,P022,0.38249794576828267,37,14.152423993426458,3.7619707592466023,6.188441898960661,20.340865892387118
S006,Central,P023,0.1610517666392769,11,1.7715694330320457,1.3310031679271261,2.1895002112401225,3.9610696442721682
S006,Central,P024,0.10394412489728841,17,1.7670501232539029,1.3293043756995246,2.186705698025718,3.953755821279621
S006,Central,P025,0.07806080525883319,30,2.3418241577649956,1.5303019825397195,2.5173467612778384,4.859170919042834
S006,Central,P026,0.15242399342645852,11,1.6766639276910436,1.2948605823373587,2.130045657944955,3.8067095856359985
S006,Central,P027,0.4650780608052588,41,19.068200493015613,4.366715068906559,7.183246288351289,26.2514467813669
S006,Central,P028,0.3184059161873459,8,2.5472473294987674,1.5960098149756998,2.6254361456350264,5.172683475133794
S006,Central,P029,0.10887428101889893,37,4.0283483976992605,2.007074586979582,3.3016376955814124,7.329986093280673
S006,Central,P030,0.09983566146261298,28,2.7953985209531633,1.6719445328578229,2.7503487565511184,5.545747277504281
S006,Central,P031,0.1639276910435497,46,7.540673788003287,2.7460287303674167,4.517217261454401,12.057891049457687
S006,Central,P032,0.41248972884141333,12,4.94987674609696,2.2248318467014445,3.6598483878238763,8.609725133920836
S006,Central,P033,0.20419063270336896,21,4.288003286770748,2.070749450505963,3.406382846082309,7.694386132853057
S006,Central,P034,0.2608874281018899,33,8.609285127362368,2.9341583337240627,4.826690458976083,13.43597558633845
S006,Central,P035,0.3660640920295809,51,18.669268693508627,4.320794914539294,7.107707634417139,25.776976327925766
S006,Central,P036,0.08709942481511915,11,0.9580936729663106,0.9788225952471217,1.6101631691815153,2.568256842147826
S006,Central,P037,0.09654889071487263,29,2.799917830731306,1.6732955001228282,2.7525710977020523,5.552488928433359
S006,Central,P038,0.11832374691865243,17,2.011503697617091,1.4182749019908274,2.333062213774911,4.344565911392002
S006,Central,P039,0.1721446179129006,18,3.098603122432211,1.7602849548957153,2.895668750803452,5.994271873235663
S006,Central,P040,0.31101068200493015,27,8.397288414133113,2.897807518475496,4.766893367892191,13.164181782025304
S006,Central,P041,0.3422350041084634,17,5.817995069843878,2.4120520454260266,3.9678256147258137,9.785820684569693
S006,Central,P042,0.5119145439605588,10,5.119145439605588,2.2625528589638715,3.7218994529955687,8.841044892601158
S006,Central,P043,0.09695973705834018,27,2.617912900575185,1.6179965700134178,2.6616043576720725,5.279517258247258
S006,Central,P044,0.13968775677896467,27,3.771569433032046,1.942052891409512,3.1946770063686474,6.9662464394006935
S006,Central,P045,0.10640920295809367,24,2.5538208709942483,1.5980678555662924,2.628821622406551,5.182642493400799
S006,Central,P046,0.4724732949876746,37,17.48151191454396,4.181089799866054,6.877892720779659,24.35940463532362
S006,Central,P047,0.4893179950698439,33,16.14749383730485,4.018394435257053,6.610258845997853,22.757752683302705
S006,Central,P048,0.0866885784716516,7,0.6068200493015612,0.7789865527090704,1.2814328792064207,1.8882529285079819
S006,Central,P049,0.2781429745275267,20,5.562859490550533,2.3585714936271347,3.8798501070166367,9.44270959756717
S006,Central,P050,0.4589153656532457,56,25.69926047658176,5.069443803474082,8.339235056714864,34.038495533296626
S006,Central,P051,0.08422350041084634,38,3.2004930156121607,1.7889921787453853,2.9428921340361587,6.143385149648319
S006,Central,P052,0.07189811010682005,15,1.0784716516023007,1.0384948972442285,1.708324105966756,2.786795757569057
S006,Central,P053,0.11955628594905506,28,3.3475760065735414,1.8296382174007901,3.0097548676243,6.357330874197841
S006,Central,P054,0.25554642563681185,10,2.5554642563681185,1.598581951720999,2.629667310581043,5.1851315669491616
S006,Central,P055,0.09695973705834018,8,0.7756778964667215,0.8807257782458292,1.448793905214389,2.2244718016811103
S006,Central,P056,0.34880854560394414,27,9.417830731306491,3.068848437330604,5.048255679408844,14.466086410715334
S006,Central,P057,0.07230895645028759,30,2.1692686935086276,1.4728437437517354,2.422827958471605,4.592096651980233
S006,Central,P058,0.19967132292522596,24,4.792111750205423,2.1890892513110156,3.6010518184066207,8.393163568612044
S006,Central,P059,0.17748562037797863,44,7.80936729663106,2.7945245206709246,4.596992836503671,12.406360133134731
S006,Central,P060,0.11955628594905506,53,6.336483155299918,2.517237206800328,4.14085520518654,10.477338360486458
S006,Central,P061,0.0895645028759244,19,1.7017255546425638,1.304502033207524,2.145905844626377,3.8476313992689404
S006,Central,P062,0.09367296631059983,21,1.9671322925225965,1.402544934225851,2.3071864168015246,4.274318709324121
S006,Central,P063,0.4416598192276089,55,24.291290057518488,4.928619488002547,8.10757905776419,32.39886911528268
S006,Central,P064,0.1437962202136401,20,2.8759244042728023,1.6958550658216056,2.789681583276541,5.665605987549343
S006,Central,P065,0.37674609695973704,38,14.316351684470007,3.7836955063099365,6.224179107879846,20.540530792349852
S006,Central,P066,0.15940838126540674,24,3.8258011503697618,1.955965528931878,3.2175632950929396,7.043364445462702
S006,Central,P067,0.07723911257189811,30,2.3171733771569434,1.5222264539669987,2.504062516775713,4.8212358939326565
S006,Central,P068,0.08833196384552178,26,2.296631059983566,1.5154639751520214,2.492938239125075,4.789569299108641
S006,Central,P069,0.1228430566967954,7,0.8599013968775678,0.927308684784936,1.5254227864712198,2.3853241833487875
S006,Central,P070,0.12489728841413311,30,3.7469186524239935,1.9356959090786945,3.1842197704344524,6.931138422858446
S006,Central,P071,0.3340180772391126,21,7.014379622021364,2.6484674100357295,4.3567288895087755,11.371108511530139
S006,Central,P072,0.16844700082169267,24,4.042728019720624,2.0106536299722593,3.3075252213043664,7.350253241024991
S006,Central,P073,0.09737058340180772,14,1.3631881676253081,1.16755649440415,1.920630433294827,3.283818600920135
S006,Central,P074,0.1228430566967954,21,2.5797041906327034,1.6061457563473818,2.642109769191443,5.221813959824146
S006,Central,P075,0.11010682004930156,31,3.4133114215283484,1.8475149313411106,3.039162062056127,6.452473483584475
S006,Central,P076,0.46055875102711585,16,7.368940016433854,2.7145791600971694,4.465482718359843,11.834422734793698
S006,Central,P077,0.25267050123253904,28,7.074774034511093,2.659844738797942,4.375444595322615,11.450218629833708
S006,Central,P078,0.1741988496302383,43,7.4905505341002465,2.736887015223728,4.502179140043032,11.992729674143279
S006,Central,P079,0.2633525061626952,23,6.057107641741989,2.4611191847901206,4.048541058979748,10.105648700721737
S006,Central,P080,0.44412489728841414,46,20.429745275267052,4.519927574117427,7.435280859423168,27.86502613469022
S006,Central,P081,0.1162695152013147,8,0.9301561216105176,0.9644460179867599,1.58651369958822,2.5166698211987377
S006,Central,P082,0.09983566146261298,18,1.7970419063270338,1.34053791678081,2.2051848731044323,4.002226779431466
S006,Central,P083,0.09983566146261298,22,2.1963845521774856,1.4820204290688728,2.4379236058182956,4.634308157995781
S006,Central,P084,0.14585045193097781,31,4.521364009860312,2.1263499264844232,3.4978456290668762,8.019209638927189
S006,Central,P085,0.12366474938373048,47,5.812243221035333,2.4108594361835642,3.9658637725219634,9.778106993557296
S006,Central,P086,0.19843878389482333,28,5.556285949055053,2.357177538721904,3.8775570511975324,9.433843000252585
S006,Central,P087,0.24938373048479867,23,5.735825801150369,2.3949584132402735,3.93970658978025,9.67553239093062
S006,Central,P088,0.4745275267050123,34,16.133935907970418,4.016707097607494,6.607483175564328,22.741419083534744
S006,Central,P089,0.17091207888249793,11,1.8800328677074774,1.371142905647503,2.2555300797901428,4.13556294749762
S006,Central,P090,0.0866885784716516,15,1.300328677074774,1.1403195504220622,1.8758256604442924,3.1761543375190664
S006,Central,P091,0.10599835661462612,34,3.603944124897288,1.8984056797474262,3.1228773431845163,6.726821468081804
S006,Central,P092,0.0895645028759244,27,2.418241577649959,1.5550696375564532,2.5580895537803654,4.9763311314303245
S006,Central,P093,0.09449465899753492,7,0.6614626129827444,0.8133035183636823,1.3378842877082575,1.9993469006910018
S006,Central,P094,0.19391947411668037,19,3.684470008216927,1.9194973321723912,3.1575731114235834,6.84204311964051
S006,Central,P095,0.4133114215283484,27,11.159408381265406,3.340570068306517,5.49523776236422,16.654646143629627
S006,Central,P096,0.38085456039441246,41,15.615036976170911,3.9515866403472555,6.500360023371235,22.115396999542146
S006,Central,P097,0.10394412489728841,18,1.8709942481511914,1.3678429179372869,2.250101600006837,4.121095848158029
S006,Central,P098,0.2543138866064092,29,7.375102711585867,2.7157140334699945,4.467349585058141,11.842452296644009
S006,Central,P099,0.12530813475760066,30,3.75924404272802,1.938877005569982,3.1894526741626206,6.948696716890641
S006,Central,P100,0.17830731306491374,38,6.775677896466722,2.6030132340168235,4.281956769957675,11.057634666424397
S007,Export,P001,0.024650780608052588,7,0.1725554642563681,0.4153979588976914,0.6833296423867024,0.8558851066430705
S007,Export,P002,0.06491372226787182,56,3.6351684470008214,1.9066117714419004,3.136376364021926,6.771544811022748
S007,Export,P003,0.013557929334428924,27,0.36606409202958096,0.605032306599888,0.9952781443568158,1.3613422363863967
S007,Export,P004,0.013968775677896467,25,0.3492193919474117,0.5909478758295115,0.9721092557395464,1.3213286476869581
S007,Export,P005,0.031635168447000823,33,1.0439605587510272,1.0217438811908919,1.680768684559017,2.724729243310044
S007,Export,P006,0.017666392769104356,57,1.0069843878389484,1.0034861174121685,1.6507346631430173,2.6577190509819655
S007,Export,P007,0.009860312243221035,11,0.10846343467543139,0.32933787312641616,0.5417608012929546,0.650224235968386
S007,Export,P008,0.023007395234182416,31,0.7132292522596549,0.8445290120887825,1.3892502248860472,2.1024794771457023
S007,Export,P009,0.006984387838948234,11,0.07682826622843057,0.277179123002492,0.4559596573390993,0.5327879235675299
S007,Export,P010,0.043549712407559574,21,0.9145439605587511,0.9563179181416351,1.5731429753429897,2.487686935901741
S007,Export,P011,0.038619556285949055,19,0.733771569433032,0.8566046751174267,1.4091146905681668,2.142886260001199
S007,Export,P012,0.05135579293344289,17,0.8730484798685292,0.9343706330298107,1.5370396913340387,2.4100881712025677
S007,Export,P013,0.0209531635168447,32,0.6705012325390304,0.8188413964492943,1.3469940971590892,2.0174953296981197
S007,Export,P014,0.02752670501232539,23,0.633114215283484,0.7956847461674027,1.3089014074453775,1.9420156227288614
S007,Export,P015,0.009860312243221035,18,0.17748562037797863,0.4212904228415104,0.6930227455742847,0.8705083659522633
S007,Export,P016,0.020131470829909615,21,0.4227608874281019,0.6502006516669311,1.0695800719921016,1.4923409594202035
S007,Export,P017,0.010271158586688579,34,0.3492193919474117,0.5909478758295115,0.9721092557395464,1.3213286476869581
S007,Export,P018,0.007395234182415777,13,0.0961380443714051,0.31006135581753025,0.5100509303198373,0.6061889746912423
S007,Export,P019,0.011503697617091208,13,0.1495480690221857,0.38671445411593514,0.6361452770207133,0.785693346042899
S007,Export,P020,0.005341002465078061,7,0.037387017255546426,0.19335722705796757,0.31807263851035666,0.3554596557659031
S007,Export,P021,0.01972062448644207,25,0.4930156121610517,0.7021507047358506,1.1550379092904743,1.648053521451526
S007,Export,P022,0.05217748562037798,37,1.9305669679539852,1.389448440192721,2.285642684117026,4.2162096520710115
S007,Export,P023,0.02506162695152013,11,0.2756778964667214,0.5250503751705368,0.8637078671555329,1.1393857636222544
S007,Export,P024,0.013557929334428924,17,0.2304847986852917,0.4800883238376994,0.7897452927130155,1.0202300913983073
S007,Export,P025,0.011092851273623664,30,0.33278553820870993,0.5768756696279623,0.9489604765379981,1.281746014746708
S007,Export,P026,0.0209531635168447,11,0.2304847986852917,0.4800883238376994,0.7897452927130155,1.0202300913983073
S007,Export,P027,0.07723911257189811,41,3.1668036154478227,1.7795515208748025,2.92736225183905,6.094165867286873
S007,Export,P028,0.025883319638455218,8,0.20706655710764174,0.4550456648597388,0.7485501186942703,0.9556166758019121
S007,Export,P029,0.013968775677896467,37,0.5168447000821693,0.7189191192910155,1.1826219512337204,1.6994666513158898
S007,Export,P030,0.012325390304026294,28,0.3451109285127362,0.5874614272552167,0.9663740478348314,1.3114849763475676
S007,Export,P031,0.015612161051766639,46,0.7181594083812654,0.8474428643756848,1.3940435118980015,2.112202920279267
S007,Export,P032,0.05505341002465078,12,0.6606409202958093,0.8127982039201423,1.3370530454486342,1.9976939657444435
S007,Export,P033,0.01848808545603944,21,0.38824979457682823,0.6230969383465371,1.0249944635800536,1.4132442581568818
S007,Export,P034,0.036154478225143796,33,1.1930977814297452,1.0922901544139934,1.7968173040110191,2.9899150854407646
S007,Export,P035,0.03779786359901397,51,1.9276910435497125,1.3884131386405534,2.28393961306371,4.211630656613423
S007,Export,P036,0.005751848808545604,11,0.06327033689400165,0.2515359554695941,0.4137766467474823,0.47704698364148396
S007,Export,P037,0.011503697617091208,29,0.33360723089564503,0.5775874227297934,0.9501313103905101,1.283738541286155
S007,Export,P038,0.015201314708299097,17,0.25842235004108466,0.5083525843753375,0.8362400012974301,1.0946623513385147
S007,Export,P039,0.01602300739523418,18,0.28841413311421527,0.5370420217396542,0.8834341257617312,1.1718482588759465
S007,Export,P040,0.03451109285127362,27,0.9317995069843877,0.9652976261155871,1.5879145949601408,2.5197141019445284
S007,Export,P041,0.026705012325390305,17,0.4539852095316352,0.6737842455353458,1.1083750839056439,1.5623602934372791
S007,Export,P042,0.07723911257189811,10,0.772391125718981,0.8788578529654162,1.4457211681281097,2.2181122938470907
S007,Export,P043,0.012325390304026294,27,0.33278553820870993,0.5768756696279623,0.9489604765379981,1.281746014746708
S007,Export,P044,0.01191454396055875,27,0.32169268693508624,0.5671795896672289,0.9330104250025916,1.254703111937678
S007,Export,P045,0.013968775677896467,24,0.33525061626951524,0.5790083041455583,0.9524686603194433,1.2877192765889585
S007,Export,P046,0.06491372226787182,37,2.401807723911257,1.5497766690434003,2.5493826205763934,4.95119034448765
S007,Export,P047,0.07559572719802794,33,2.494658997534922,1.5794489537604317,2.5981935289359104,5.092852526470832
S007,Export,P048,0.006984387838948234,7,0.04889071487263764,0.22111244847958614,0.3637299777489192,0.4126206926215568
S007,Export,P049,0.03451109285127362,20,0.6902218570254725,0.8307959177953828,1.3666592847734047,2.0568811417988773
S007,Export,P050,0.062448644207066556,56,3.4971240755957274,1.8700599123011346,3.0762485557353663,6.573372631331093
S007,Export,P051,0.01314708299096138,38,0.49958915365653245,0.70681620924858,1.162712664213914,1.6623018178704465
S007,Export,P052,0.006162695152013147,15,0.0924404272801972,0.30404017379319664,0.5001460858898085,0.5925865131700057
S007,Export,P053,0.011503697617091208,28,0.32210353327855384,0.5675416577473004,0.9336060269943091,1.255709560272863
S007,Export,P054,0.03410024650780608,10,0.3410024650780608,0.5839541635077712,0.9606045989702836,1.3016070640483444
S007,Export,P055,0.011503697617091208,8,0.09202958093672967,0.3033637765731592,0.49903341246284694,0.5910629933995766
S007,Export,P056,0.024239934264585046,27,0.6544782251437963,0.8089982850067089,1.3308021788360362,1.9852804039798326
S007,Export,P057,0.008216926869350863,30,0.2465078060805259,0.4964955247336333,0.8167351381868267,1.0632429442673526
S007,Export,P058,0.026705012325390305,24,0.6409202958093674,0.8005749782558579,1.3169458392308862,1.9578661350402535
S007,Export,P059,0.01972062448644207,44,0.8677074774034511,0.9315081735569748,1.5323309455012235,2.4000384229046747
S007,Export,P060,0.013968775677896467,53,0.7403451109285127,0.8604330949751484,1.4154124412341191,2.155757552162632
S007,Export,P061,0.012736236647493838,19,0.24198849630238292,0.4919232626156065,0.8092137670026727,1.0512022633050555
S007,Export,P062,0.011503697617091208,21,0.24157764995891537,0.49150549331509547,0.8085265365033321,1.0501041864622473
S007,Export,P063,0.062448644207066556,55,3.4346754313886607,1.8532877357249902,3.048658325267609,6.48333375665627
S007,Export,P064,0.01437962202136401,20,0.28759244042728016,0.5362764589531039,0.882174774977856,1.1697672154051362
S007,Export,P065,0.036154478225143796,38,1.3738701725554643,1.172122080909435,1.9281408230960206,3.302010995651485
S007,Export,P066,0.02259654889071487,24,0.5423171733771569,0.7364218718758677,1.2114139792358025,1.7537311526129593
S007,Export,P067,0.0049301561216105174,30,0.14790468364831552,0.3845837797519749,0.6326403176919987,0.7805450013403142
S007,Export,P068,0.008627773212818405,26,0.22432210353327853,0.4736265443714895,0.7791156654911002,1.0034377690243788
S007,Export,P069,0.011092851273623664,7,0.07764995891536565,0.27865742214297046,0.4583914594251864,0.5360414183405521
S007,Export,P070,0.011503697617091208,30,0.3451109285127362,0.5874614272552167,0.9663740478348314,1.3114849763475676
S007,Export,P071,0.038619556285949055,21,0.8110106820049302,0.9005613149613579,1.4814233631114337,2.292434045116364
S007,Export,P072,0.0238290879211175,24,0.57189811010682,0.7562394528896387,1.2440139000034556,1.8159120101102757
S007,Export,P073,0.012325390304026294,14,0.1725554642563681,0.4153979588976914,0.6833296423867024,0.8558851066430705
S007,Export,P074,0.012736236647493838,21,0.2674609695973706,0.5171662881485708,0.850738544004399,1.1181995136017695
S007,Export,P075,0.007395234182415777,31,0.22925225965488907,0.47880294449270994,0.7876308436905078,1.0168831033453969
S007,Export,P076,0.06655710764174198,16,1.0649137222678717,1.0319465694830676,1.6975521067996462,2.762465829067518
S007,Export,P077,0.029170090386195564,28,0.8167625308134758,0.9037491525935036,1.4866673560163135,2.3034298868297896
S007,Export,P078,0.012325390304026294,43,0.5299917830731307,0.7280053454976348,1.1975687933436094,1.72756057641674
S007,Export,P079,0.03410024650780608,23,0.7843056696795399,0.8856103373829485,1.4568290049949502,2.2411346746744902
S007,Export,P080,0.04889071487263763,46,2.248972884141331,1.499657588965338,2.466936733847981,4.715909617989312
S007,Export,P081,0.010271158586688579,8,0.08216926869350863,0.28665182485640767,0.4715422518887906,0.5537115205822992
S007,Export,P082,0.009449465899753493,18,0.17009038619556288,0.412420157358443,0.6784311588546388,0.8485215450502017
S007,Export,P083,0.013968775677896467,22,0.3073130649137223,0.554358246004984,0.9119193146781986,1.2192323795919209
S007,Export,P084,0.012325390304026294,31,0.3820870994248151,0.6181319433784466,1.0168270468575447,1.3989141462823598
S007,Export,P085,0.021364009860312245,47,1.0041084634346755,1.0020521261065591,1.6483757474452898,2.6524842108799653
S007,Export,P086,0.01684470008216927,28,0.47165160230073955,0.6867689584574564,1.1297349366625158,1.6013865389632553
S007,Export,P087,0.02259654889071487,23,0.5197206244864421,0.720916517002102,1.185907670468458,1.7056282949549
S007,Export,P088,0.08216926869350863,34,2.7937551355792936,1.6714530013073337,2.749540187150564,5.543295322729858
S007,Export,P089,0.01725554642563681,11,0.18981101068200493,0.43567305480371965,0.7166821751521188,0.9064931858341237
S007,Export,P090,0.008627773212818405,15,0.12941659819227608,0.3597451850856048,0.5917808294658199,0.7211974276580959
S007,Export,P091,0.006984387838948234,34,0.23746918652423996,0.4873081022558931,0.8016218282109442,1.0390910147351842
S007,Export,P092,0.013557929334428924,27,0.36606409202958096,0.605032306599888,0.9952781443568158,1.3613422363863967
S007,Export,P093,0.008216926869350863,7,0.057518488085456045,0.23983012339040324,0.39452055297721333,0.4520390410626694
S007,Export,P094,0.01602300739523418,19,0.3044371405094494,0.5517582264991157,0.9076422825910453,1.2120794231004948
S007,Export,P095,0.03410024650780608,27,0.9207066557107643,0.9595346037067992,1.5784344230976848,2.499141078808449
S007,Export,P096,0.04396055875102712,41,1.802382908792112,1.342528550456977,2.2084594655017273,4.010842374293839
S007,Export,P097,0.012325390304026294,18,0.2218570254724733,0.4710170118716237,0.774822984528821,0.9966800100012944
S007,Export,P098,0.03656532456861134,29,1.0603944124897289,1.029754539921883,1.6939462181714977,2.7543406306612264
S007,Export,P099,0.01191454396055875,30,0.3574363188167625,0.5978597819027155,0.9834793412299669,1.3409156600467296
S007,Export,P100,0.017666392769104356,38,0.6713229252259655,0.8193429838754741,1.347819208475155,2.0191421337011204
S008,East,P001,0.04724732949876746,7,0.3307313064913722,0.5750924329978375,0.9460270522814427,1.2767583587728148
S008,East,P002,0.07477403451109285,56,4.1873459326211995,2.0463005479697256,3.366164401410199,7.553510334031398
S008,East,P003,0.015201314708299097,27,0.4104354971240756,0.6406523996084582,1.0538731973559137,1.4643086944799892
S008,East,P004,0.01725554642563681,25,0.43138866064092024,0.6568018427508561,1.0804390313251582,1.5118276919660785
S008,East,P005,0.04724732949876746,33,1.5591618734593262,1.248664035463233,2.0540523383370184,3.6132142117963446
S008,East,P006,0.0419063270336894,57,2.3886606409202957,1.5455292429845175,2.5423956047095313,4.9310562456298275
S008,East,P007,0.024239934264585046,11,0.2666392769104355,0.516371258795874,0.8494307207192127,1.1160699976296482
S008,East,P008,0.03286770747740345,31,1.018898931799507,1.0094052366614248,1.6604716143080438,2.6793705461075508
S008,East,P009,0.012736236647493838,11,0.14009860312243222,0.3742974794497449,0.6157193536948303,0.7558179568172625
S008,East,P010,0.06737880032867707,21,1.4149548069022186,1.1895187291094742,1.956758309385085,3.371713116287304
S008,East,P011,0.05505341002465078,19,1.0460147904683648,1.0227486448137513,1.6824215207186208,2.728436311186986
S008,East,P012,0.06737880032867707,17,1.1454396055875102,1.0702521224400867,1.7605647414139427,2.9060043470014527
S008,East,P013,0.019309778142974528,32,0.6179129005751849,0.7860743607160743,1.293092323377942,1.911005223953127
S008,East,P014,0.05505341002465078,23,1.266228430566968,1.1252681594033345,1.8510661222184852,3.117294552785453
S008,East,P015,0.02218570254724733,18,0.3993426458504519,0.6319356342622656,1.039534118361427,1.438876764211879
S008,East,P016,0.020542317173377157,21,0.4313886606409203,0.6568018427508561,1.0804390313251582,1.5118276919660785
S008,East,P017,0.01848808545603944,34,0.6285949055053409,0.7928397729083354,1.3042214264342118,1.9328163319395526
S008,East,P018,0.01602300739523418,13,0.20829909613804434,0.4563979580783029,0.7507746410388083,0.9590737371768526
S008,East,P019,0.029170090386195564,13,0.37921117502054236,0.6158012463616344,1.0129930502648885,1.3922042252854308
S008,East,P020,0.01314708299096138,7,0.09202958093672967,0.3033637765731592,0.49903341246284694,0.5910629933995766
S008,East,P021,0.020542317173377157,25,0.5135579293344289,0.7166295621410192,1.1788556297219768,1.6924135590564058
S008,East,P022,0.06778964667214461,37,2.5082169268693506,1.5837351189101512,2.6052442706071988,5.11346119747655
S008,East,P023,0.024650780608052588,11,0.27115858668857845,0.5207288994175169,0.8565990395418153,1.1277576262303937
S008,East,P024,0.01191454396055875,17,0.20254724732949875,0.45005249397097974,0.7403363525822617,0.9428835999117604
S008,East,P025,0.015201314708299097,30,0.4560394412489729,0.6753069237383642,1.110879889549609,1.5669193307985818
S008,East,P026,0.01684470008216927,11,0.18529170090386196,0.4304552252021829,0.7080988454575908,0.8933905463614528
S008,East,P027,0.08299096138044372,41,3.4026294165981925,1.8446217543437442,3.0344027858954594,6.437032202493652
S008,East,P028,0.05628594905505341,8,0.45028759244042726,0.6710347177608825,1.1038521107166517,1.554139703157079
S008,East,P029,0.008216926869350863,37,0.3040262941659819,0.551385794309195,0.9070296316386257,1.2110559258046076
S008,East,P030,0.014790468364831553,28,0.4141331142152835,0.6435317507437247,1.0586097299734272,1.4727428441887107
